"","method","variate","design","number","RMSE"
"449","exhaustive_test","OCS","simpleRandom",1,7.4481035086801
"450","exhaustive_test","OCS","simpleRandom",2,7.53789999657143
"451","exhaustive_test","OCS","simpleRandom",3,7.4396495367085
"452","exhaustive_test","OCS","simpleRandom",4,7.40464906573184
"453","exhaustive_test","OCS","simpleRandom",5,7.6478218373042
"454","exhaustive_test","OCS","simpleRandom",6,7.4895672298812
"455","exhaustive_test","OCS","simpleRandom",7,7.56825649728858
"456","exhaustive_test","OCS","simpleRandom",8,7.51396841476734
"457","exhaustive_test","OCS","simpleRandom",9,7.58910927982302
"458","exhaustive_test","OCS","simpleRandom",10,7.40179032946801
"459","exhaustive_test","OCS","simpleRandom",11,7.33763330582543
"460","exhaustive_test","OCS","simpleRandom",12,7.42261658211877
"461","exhaustive_test","OCS","simpleRandom",13,7.41581597143523
"462","exhaustive_test","OCS","simpleRandom",14,7.45647316517015
"463","exhaustive_test","OCS","simpleRandom",15,7.41061586179351
"464","exhaustive_test","OCS","simpleRandom",16,7.52930372505626
"465","exhaustive_test","OCS","simpleRandom",17,7.43689421841502
"466","exhaustive_test","OCS","simpleRandom",19,7.62113680972838
"467","exhaustive_test","OCS","simpleRandom",20,7.5551424793282
"468","exhaustive_test","OCS","simpleRandom",21,7.44270540910384
"469","exhaustive_test","OCS","simpleRandom",22,7.42196346641595
"470","exhaustive_test","OCS","simpleRandom",23,7.45760977899581
"471","exhaustive_test","OCS","simpleRandom",24,7.3451408785759
"472","exhaustive_test","OCS","simpleRandom",25,7.33446673964253
"473","exhaustive_test","OCS","simpleRandom",26,7.45033166055985
"474","exhaustive_test","OCS","simpleRandom",27,7.53287093456375
"475","exhaustive_test","OCS","simpleRandom",28,7.40735935497773
"476","exhaustive_test","OCS","simpleRandom",29,7.38361850750249
"477","exhaustive_test","OCS","simpleRandom",30,7.52396044690717
"478","exhaustive_test","OCS","simpleRandom",31,7.33897265841433
"479","exhaustive_test","OCS","simpleRandom",32,7.476660029103
"480","exhaustive_test","OCS","simpleRandom",33,7.46815859835352
"481","exhaustive_test","OCS","simpleRandom",34,7.52489490872001
"482","exhaustive_test","OCS","simpleRandom",35,7.45236780299142
"483","exhaustive_test","OCS","simpleRandom",36,7.52126049039099
"484","exhaustive_test","OCS","simpleRandom",37,7.41720630379429
"485","exhaustive_test","OCS","simpleRandom",38,7.42121361684988
"486","exhaustive_test","OCS","simpleRandom",39,7.48504008355747
"487","exhaustive_test","OCS","simpleRandom",40,7.41930603800739
"488","exhaustive_test","OCS","simpleRandom",41,7.47672388881252
"489","exhaustive_test","OCS","simpleRandom",42,7.48049260394117
"490","exhaustive_test","OCS","simpleRandom",43,7.36207005059346
"491","exhaustive_test","OCS","simpleRandom",44,7.42310116994334
"492","exhaustive_test","OCS","simpleRandom",45,7.42405964136937
"493","exhaustive_test","OCS","simpleRandom",46,7.42164016692456
"494","exhaustive_test","OCS","simpleRandom",47,7.54705595440912
"495","exhaustive_test","OCS","simpleRandom",48,7.31152166722743
"496","exhaustive_test","OCS","simpleRandom",49,7.52102651463732
"497","exhaustive_test","OCS","simpleRandom",50,7.52249202202784
"498","random_caret_new","AGB","clusterGapped",1,27.2288684171219
"499","random_caret_new","AGB","clusterGapped",2,28.6054233632685
"500","random_caret_new","AGB","clusterGapped",3,28.4756594015594
"501","random_caret_new","AGB","clusterGapped",4,26.8387682986757
"502","random_caret_new","AGB","clusterGapped",5,23.6071888497078
"503","random_caret_new","AGB","clusterGapped",6,25.9411748941793
"504","random_caret_new","AGB","clusterGapped",7,22.4461255038506
"505","random_caret_new","AGB","clusterGapped",8,25.7079516336801
"506","random_caret_new","AGB","clusterGapped",9,22.1276001294434
"507","random_caret_new","AGB","clusterGapped",10,28.0886170868137
"508","random_caret_new","AGB","clusterGapped",11,26.4596255304657
"509","random_caret_new","AGB","clusterGapped",12,25.671818255772
"510","random_caret_new","AGB","clusterGapped",13,25.1149480170201
"511","random_caret_new","AGB","clusterGapped",14,30.2558284936574
"512","random_caret_new","AGB","clusterGapped",15,26.7768117715654
"513","random_caret_new","AGB","clusterGapped",16,24.6151529624428
"514","random_caret_new","AGB","clusterGapped",17,29.0661565308921
"515","random_caret_new","AGB","clusterGapped",18,25.7512734382256
"516","random_caret_new","AGB","clusterGapped",19,26.8057034865625
"517","random_caret_new","AGB","clusterGapped",20,30.0104969518395
"518","random_caret_new","AGB","clusterGapped",21,30.4904329955675
"519","random_caret_new","AGB","clusterGapped",22,27.2861550871681
"520","random_caret_new","AGB","clusterGapped",23,26.1621666888724
"521","random_caret_new","AGB","clusterGapped",24,27.8114361659477
"522","random_caret_new","AGB","clusterGapped",25,27.4341371438897
"523","random_caret_new","AGB","clusterGapped",26,29.1877586482384
"524","random_caret_new","AGB","clusterGapped",27,21.6881226916746
"525","random_caret_new","AGB","clusterGapped",28,26.27894020073
"526","random_caret_new","AGB","clusterGapped",29,27.8162257287532
"527","random_caret_new","AGB","clusterGapped",30,26.4660589424109
"528","random_caret_new","AGB","clusterGapped",31,28.6175008224775
"529","random_caret_new","AGB","clusterGapped",32,27.6122158712541
"530","random_caret_new","AGB","clusterGapped",33,29.9253347365933
"531","random_caret_new","AGB","clusterGapped",34,27.9022809892486
"532","random_caret_new","AGB","clusterGapped",35,24.7562950676865
"533","random_caret_new","AGB","clusterGapped",36,23.6569903758239
"534","random_caret_new","AGB","clusterGapped",37,26.7927221271535
"535","random_caret_new","AGB","clusterGapped",38,25.7536907428851
"536","random_caret_new","AGB","clusterGapped",39,27.2895579657043
"537","random_caret_new","AGB","clusterGapped",40,21.8806698223582
"538","random_caret_new","AGB","clusterGapped",41,26.8210855971798
"539","random_caret_new","AGB","clusterGapped",42,30.2594989958136
"540","random_caret_new","AGB","clusterGapped",43,23.8256279506619
"541","random_caret_new","AGB","clusterGapped",44,21.0605655833322
"542","random_caret_new","AGB","clusterGapped",45,28.3300315338154
"543","random_caret_new","AGB","clusterGapped",46,25.7096657548502
"544","random_caret_new","AGB","clusterGapped",47,27.9176258955706
"545","random_caret_new","AGB","clusterGapped",48,29.7682846858662
"546","random_caret_new","AGB","clusterGapped",49,27.2346805298385
"547","random_caret_new","AGB","clusterGapped",50,28.2625697809352
"548","random_caret_new","AGB","clusterGapped",51,27.5836528562805
"549","random_caret_new","AGB","clusterGapped",52,27.3150361900614
"550","random_caret_new","AGB","clusterGapped",53,28.8292042111701
"551","random_caret_new","AGB","clusterGapped",54,22.5171327794429
"552","random_caret_new","AGB","clusterGapped",55,22.634727119948
"553","random_caret_new","AGB","clusterGapped",56,22.8722276576866
"554","random_caret_new","AGB","clusterGapped",57,21.1168920175753
"555","random_caret_new","AGB","clusterGapped",58,19.477276570429
"556","random_caret_new","AGB","clusterGapped",59,24.7418294815896
"557","random_caret_new","AGB","clusterGapped",60,24.827870204551
"558","random_caret_new","AGB","clusterGapped",61,19.7588694902189
"559","random_caret_new","AGB","clusterGapped",62,21.7994971903462
"560","random_caret_new","AGB","clusterGapped",63,28.1387211261837
"561","random_caret_new","AGB","clusterGapped",64,28.4022721549153
"562","random_caret_new","AGB","clusterGapped",65,23.3374253139185
"563","random_caret_new","AGB","clusterGapped",66,27.0897870082917
"564","random_caret_new","AGB","clusterGapped",67,21.4191941547512
"565","random_caret_new","AGB","clusterGapped",68,22.0585084753319
"566","random_caret_new","AGB","clusterGapped",69,23.2925083537177
"567","random_caret_new","AGB","clusterGapped",70,28.8263243740768
"568","random_caret_new","AGB","clusterGapped",71,24.5159591403918
"569","random_caret_new","AGB","clusterGapped",72,22.7320031857112
"570","random_caret_new","AGB","clusterGapped",73,27.0294619721685
"571","random_caret_new","AGB","clusterGapped",74,26.3846044830701
"572","random_caret_new","AGB","clusterGapped",75,24.5629093999282
"573","random_caret_new","AGB","clusterGapped",76,21.1200887837861
"574","random_caret_new","AGB","clusterGapped",77,29.4650158524373
"575","random_caret_new","AGB","clusterGapped",78,23.2119045600453
"576","random_caret_new","AGB","clusterGapped",79,22.6376311821899
"577","random_caret_new","AGB","clusterGapped",80,29.687068367943
"578","random_caret_new","AGB","clusterGapped",81,28.6725083824263
"579","random_caret_new","AGB","clusterGapped",82,26.5270417614374
"580","random_caret_new","AGB","clusterGapped",83,26.7412148518207
"581","random_caret_new","AGB","clusterGapped",84,21.0416588969555
"582","random_caret_new","AGB","clusterGapped",85,25.4699432647679
"583","random_caret_new","AGB","clusterGapped",86,29.5334471111896
"584","random_caret_new","AGB","clusterGapped",87,19.9205793963321
"585","random_caret_new","AGB","clusterGapped",88,28.4496302547205
"586","random_caret_new","AGB","clusterGapped",89,30.7707987396934
"587","random_caret_new","AGB","clusterGapped",90,24.5731474601939
"588","random_caret_new","AGB","clusterGapped",91,22.0906358005805
"589","random_caret_new","AGB","clusterGapped",92,23.6668039041759
"590","random_caret_new","AGB","clusterGapped",93,20.449819195279
"591","random_caret_new","AGB","clusterGapped",94,24.6114527044888
"592","random_caret_new","AGB","clusterGapped",95,27.7559204888254
"593","random_caret_new","AGB","clusterGapped",96,30.1643796573189
"594","random_caret_new","AGB","clusterGapped",97,30.4774103638471
"595","random_caret_new","AGB","clusterGapped",98,28.7023918498874
"596","random_caret_new","AGB","clusterGapped",99,23.893915988408
"597","random_caret_new","AGB","clusterGapped",100,26.9167543945006
"598","random_caret_new","AGB","clusterMedium",1,30.049531656311
"599","random_caret_new","AGB","clusterMedium",2,30.7100842277311
"600","random_caret_new","AGB","clusterMedium",3,31.6911993725592
"601","random_caret_new","AGB","clusterMedium",4,29.5840185012287
"602","random_caret_new","AGB","clusterMedium",5,32.5811248061651
"603","random_caret_new","AGB","clusterMedium",6,33.1215864946643
"604","random_caret_new","AGB","clusterMedium",7,31.9696435287847
"605","random_caret_new","AGB","clusterMedium",8,32.4027929835618
"606","random_caret_new","AGB","clusterMedium",9,32.1655325796235
"607","random_caret_new","AGB","clusterMedium",10,31.7156567693417
"608","random_caret_new","AGB","clusterMedium",11,28.1565899645362
"609","random_caret_new","AGB","clusterMedium",12,32.1088572290354
"610","random_caret_new","AGB","clusterMedium",13,31.375826267214
"611","random_caret_new","AGB","clusterMedium",14,31.1048408392382
"612","random_caret_new","AGB","clusterMedium",15,30.3191914728504
"613","random_caret_new","AGB","clusterMedium",16,32.2545890697956
"614","random_caret_new","AGB","clusterMedium",17,29.3157930859118
"615","random_caret_new","AGB","clusterMedium",18,28.3099046648841
"616","random_caret_new","AGB","clusterMedium",19,33.5202377360606
"617","random_caret_new","AGB","clusterMedium",20,31.9705066578659
"618","random_caret_new","AGB","clusterMedium",21,29.7053320403041
"619","random_caret_new","AGB","clusterMedium",22,33.039069942712
"620","random_caret_new","AGB","clusterMedium",23,30.432081207868
"621","random_caret_new","AGB","clusterMedium",24,30.2202435998262
"622","random_caret_new","AGB","clusterMedium",25,32.2486275524874
"623","random_caret_new","AGB","clusterMedium",26,29.574115722613
"624","random_caret_new","AGB","clusterMedium",27,29.7745440788706
"625","random_caret_new","AGB","clusterMedium",28,32.0074616363688
"626","random_caret_new","AGB","clusterMedium",29,33.4169432083361
"627","random_caret_new","AGB","clusterMedium",30,30.1925854706061
"628","random_caret_new","AGB","clusterMedium",31,29.3968232809372
"629","random_caret_new","AGB","clusterMedium",32,31.3181827995911
"630","random_caret_new","AGB","clusterMedium",33,34.9993976824733
"631","random_caret_new","AGB","clusterMedium",34,31.6481690855643
"632","random_caret_new","AGB","clusterMedium",35,31.1336858349515
"633","random_caret_new","AGB","clusterMedium",36,30.6003695965923
"634","random_caret_new","AGB","clusterMedium",37,33.0897972504222
"635","random_caret_new","AGB","clusterMedium",38,31.9111163197419
"636","random_caret_new","AGB","clusterMedium",39,32.2282272885319
"637","random_caret_new","AGB","clusterMedium",40,32.9655982668513
"638","random_caret_new","AGB","clusterMedium",41,27.7359960367084
"639","random_caret_new","AGB","clusterMedium",42,33.9973094013231
"640","random_caret_new","AGB","clusterMedium",43,34.0026822917171
"641","random_caret_new","AGB","clusterMedium",44,34.0886685060505
"642","random_caret_new","AGB","clusterMedium",45,31.2516278323453
"643","random_caret_new","AGB","clusterMedium",46,30.4327742097231
"644","random_caret_new","AGB","clusterMedium",47,28.8316078929775
"645","random_caret_new","AGB","clusterMedium",48,32.0322676687706
"646","random_caret_new","AGB","clusterMedium",49,32.5153456590289
"647","random_caret_new","AGB","clusterMedium",50,29.6266508061711
"648","random_caret_new","AGB","clusterMedium",51,31.9237999105377
"649","random_caret_new","AGB","clusterMedium",52,32.1347745598617
"650","random_caret_new","AGB","clusterMedium",53,30.2763081449228
"651","random_caret_new","AGB","clusterMedium",54,30.8198571811306
"652","random_caret_new","AGB","clusterMedium",55,30.2527084118275
"653","random_caret_new","AGB","clusterMedium",56,34.3790325025719
"654","random_caret_new","AGB","clusterMedium",57,29.7869927145788
"655","random_caret_new","AGB","clusterMedium",58,33.141465945967
"656","random_caret_new","AGB","clusterMedium",59,33.0856768443677
"657","random_caret_new","AGB","clusterMedium",60,31.7377031314068
"658","random_caret_new","AGB","clusterMedium",61,31.4714367194334
"659","random_caret_new","AGB","clusterMedium",62,30.5056183318725
"660","random_caret_new","AGB","clusterMedium",63,32.4720009723122
"661","random_caret_new","AGB","clusterMedium",64,30.6907195107797
"662","random_caret_new","AGB","clusterMedium",65,32.8212643674307
"663","random_caret_new","AGB","clusterMedium",66,30.5708073867523
"664","random_caret_new","AGB","clusterMedium",67,30.973897840831
"665","random_caret_new","AGB","clusterMedium",68,31.3166456358015
"666","random_caret_new","AGB","clusterMedium",69,32.5769011974861
"667","random_caret_new","AGB","clusterMedium",70,33.884336619467
"668","random_caret_new","AGB","clusterMedium",71,28.9533615172584
"669","random_caret_new","AGB","clusterMedium",72,31.3904712269463
"670","random_caret_new","AGB","clusterMedium",73,32.4116290633722
"671","random_caret_new","AGB","clusterMedium",74,32.3570721442766
"672","random_caret_new","AGB","clusterMedium",75,30.623905290007
"673","random_caret_new","AGB","clusterMedium",76,32.3898506853231
"674","random_caret_new","AGB","clusterMedium",77,30.1326889970613
"675","random_caret_new","AGB","clusterMedium",78,33.1588744288212
"676","random_caret_new","AGB","clusterMedium",79,32.0452422294987
"677","random_caret_new","AGB","clusterMedium",80,32.9208194646385
"678","random_caret_new","AGB","clusterMedium",81,32.9434474235096
"679","random_caret_new","AGB","clusterMedium",82,34.4603926508123
"680","random_caret_new","AGB","clusterMedium",83,31.9468423301109
"681","random_caret_new","AGB","clusterMedium",84,30.4860689370501
"682","random_caret_new","AGB","clusterMedium",85,32.2488828453125
"683","random_caret_new","AGB","clusterMedium",86,31.9791479305449
"684","random_caret_new","AGB","clusterMedium",87,31.8236711611859
"685","random_caret_new","AGB","clusterMedium",88,29.6331425413594
"686","random_caret_new","AGB","clusterMedium",89,31.5381066732411
"687","random_caret_new","AGB","clusterMedium",90,32.8429344962588
"688","random_caret_new","AGB","clusterMedium",91,33.2056609932781
"689","random_caret_new","AGB","clusterMedium",92,30.7696472041534
"690","random_caret_new","AGB","clusterMedium",93,31.5833782391279
"691","random_caret_new","AGB","clusterMedium",94,30.4177433172952
"692","random_caret_new","AGB","clusterMedium",95,33.8121128284503
"693","random_caret_new","AGB","clusterMedium",96,30.5324720460926
"694","random_caret_new","AGB","clusterMedium",97,32.4406111126681
